item_id,split,record_id,pair_id,subject,condition,difficulty,existing_label,prefilled,blind_check
dev_0912,dev,bnp_030882_1,bnp_030882,reading_comprehension,has_context,easy,0,yes,no
dev_0913,dev,bnp_003480_0,bnp_003480,history,has_context,easy,1,yes,no
dev_0914,dev,bnp_025074_0,bnp_025074,reading_comprehension,has_context,easy,1,yes,no
dev_0915,dev,bnp_019442_1,bnp_019442,bcs,no_context,easy,0,yes,no
dev_0916,dev,bnp_010072_0,bnp_010072,reading_comprehension,has_context,hard,1,yes,no
dev_0917,dev,bnp_020782_1,bnp_020782,synonym,no_context,easy,0,yes,no
dev_0918,dev,bnp_030777_0,bnp_030777,law,no_context,hard,1,yes,no
dev_0919,dev,bnp_013124_0,bnp_013124,history,has_context,easy,1,yes,no
dev_0920,dev,bnp_023154_1,bnp_023154,reading_comprehension,has_context,easy,0,yes,no
dev_0921,dev,bnp_000620_1,bnp_000620,history,has_context,easy,0,yes,no
dev_0922,dev,bnp_008692_0,bnp_008692,bcs,no_context,easy,1,yes,no
dev_0923,dev,bnp_031525_0,bnp_031525,vocabulary,no_context,easy,1,yes,no
dev_0924,dev,bnp_017579_0,bnp_017579,history,has_context,easy,1,yes,no
dev_0925,dev,bnp_003580_1,bnp_003580,others,has_context,easy,0,yes,no
dev_0926,dev,bnp_004678_1,bnp_004678,reading_comprehension,has_context,hard,0,yes,no
dev_0927,dev,bnp_019446_1,bnp_019446,reading_comprehension,has_context,easy,0,yes,no
dev_0928,dev,bnp_011502_0,bnp_011502,antonym,no_context,easy,1,no,yes
dev_0929,dev,bnp_001201_0,bnp_001201,history,has_context,easy,1,yes,no
dev_0930,dev,bnp_001877_1,bnp_001877,others,has_context,easy,0,yes,no
dev_0931,dev,bnp_017776_1,bnp_017776,antonym,no_context,easy,0,yes,no
dev_0932,dev,bnp_023030_1,bnp_023030,reading_comprehension,has_context,easy,0,yes,no
dev_0933,dev,bnp_002032_0,bnp_002032,grammar,no_context,hard,1,yes,no
dev_0934,dev,bnp_010953_0,bnp_010953,reading_comprehension,has_context,easy,1,yes,no
dev_0935,dev,bnp_001555_1,bnp_001555,reading_comprehension,has_context,easy,0,yes,no
dev_0936,dev,bnp_031283_1,bnp_031283,reading_comprehension,has_context,easy,0,yes,no
dev_0937,dev,bnp_008190_0,bnp_008190,reading_comprehension,has_context,easy,1,yes,no
dev_0938,dev,bnp_025673_1,bnp_025673,history,has_context,hard,0,yes,no
dev_0939,dev,bnp_019840_1,bnp_019840,literature,no_context,easy,0,yes,no
dev_0940,dev,bnp_006288_1,bnp_006288,history,has_context,hard,0,yes,no
dev_0941,dev,bnp_024801_1,bnp_024801,reading_comprehension,has_context,easy,0,yes,no
dev_0942,dev,bnp_002319_1,bnp_002319,reading_comprehension,has_context,easy,0,yes,no
dev_0943,dev,bnp_023739_0,bnp_023739,grammar,has_context,hard,1,yes,no
dev_0944,dev,bnp_021672_0,bnp_021672,reading_comprehension,has_context,easy,1,yes,no
dev_0945,dev,bnp_021122_1,bnp_021122,antonym,no_context,easy,0,yes,no
dev_0946,dev,bnp_028187_0,bnp_028187,reading_comprehension,has_context,easy,1,yes,no
dev_0947,dev,bnp_018437_1,bnp_018437,history,no_context,hard,0,yes,no
dev_0948,dev,bnp_031693_1,bnp_031693,grammar,no_context,easy,0,yes,no
dev_0949,dev,bnp_000576_1,bnp_000576,history,no_context,hard,0,no,yes
dev_0950,dev,bnp_030227_0,bnp_030227,literature,no_context,easy,1,yes,no
dev_0951,dev,bnp_001280_1,bnp_001280,antonym,no_context,easy,0,yes,no
dev_0952,dev,bnp_007857_0,bnp_007857,reading_comprehension,has_context,easy,1,yes,no
dev_0953,dev,bnp_019480_0,bnp_019480,grammar,no_context,hard,1,yes,no
dev_0954,dev,bnp_003920_1,bnp_003920,reading_comprehension,has_context,easy,0,yes,no
dev_0955,dev,bnp_030871_0,bnp_030871,history,has_context,hard,1,yes,no
dev_0956,dev,bnp_006518_1,bnp_006518,law,no_context,hard,0,yes,no
dev_0957,dev,bnp_001562_0,bnp_001562,history,has_context,easy,1,yes,no
dev_0958,dev,bnp_024418_0,bnp_024418,reading_comprehension,has_context,hard,1,yes,no
dev_0959,dev,bnp_005977_0,bnp_005977,mathematics,no_context,easy,1,no,yes
dev_0960,dev,bnp_000554_0,bnp_000554,reading_comprehension,has_context,easy,1,yes,no
dev_0961,dev,bnp_018512_1,bnp_018512,antonym,no_context,easy,0,yes,no
dev_0962,dev,bnp_008350_0,bnp_008350,history,has_context,easy,1,yes,no
dev_0963,dev,bnp_022168_0,bnp_022168,mathematics,no_context,easy,1,yes,no
dev_0964,dev,bnp_009797_0,bnp_009797,idiom_meaning,no_context,easy,1,yes,no
dev_0965,dev,bnp_022588_1,bnp_022588,bcs,no_context,easy,0,yes,no
dev_0966,dev,bnp_007987_1,bnp_007987,history,has_context,hard,0,yes,no
dev_0967,dev,bnp_011254_0,bnp_011254,reading_comprehension,has_context,easy,1,yes,no
dev_0968,dev,bnp_022501_0,bnp_022501,history,has_context,hard,1,yes,no
dev_0969,dev,bnp_010612_1,bnp_010612,antonym,no_context,easy,0,no,yes
dev_0970,dev,bnp_016415_1,bnp_016415,history,has_context,easy,0,yes,no
dev_0971,dev,bnp_029748_1,bnp_029748,idiom_meaning,no_context,easy,0,yes,no
dev_0972,dev,bnp_005969_1,bnp_005969,grammar,has_context,hard,0,yes,no
dev_0973,dev,bnp_000901_1,bnp_000901,history,has_context,easy,0,yes,no
dev_0974,dev,bnp_025087_0,bnp_025087,history,has_context,easy,1,yes,no
dev_0975,dev,bnp_017142_0,bnp_017142,vocabulary,no_context,easy,1,yes,no
dev_0976,dev,bnp_012031_0,bnp_012031,reading_comprehension,has_context,easy,1,yes,no
dev_0977,dev,bnp_028424_0,bnp_028424,reading_comprehension,has_context,hard,1,yes,no
dev_0978,dev,bnp_012658_1,bnp_012658,reading_comprehension,has_context,hard,0,no,yes
dev_0979,dev,bnp_020788_0,bnp_020788,reading_comprehension,has_context,hard,1,yes,no
dev_0980,dev,bnp_017853_1,bnp_017853,reading_comprehension,has_context,easy,0,yes,no
dev_0981,dev,bnp_023087_1,bnp_023087,law,has_context,easy,0,yes,no
dev_0982,dev,bnp_021601_0,bnp_021601,history,has_context,hard,1,yes,no
dev_0983,dev,bnp_008071_1,bnp_008071,mathematics,no_context,hard,0,yes,no
dev_0984,dev,bnp_001080_1,bnp_001080,reading_comprehension,has_context,hard,0,yes,no
dev_0985,dev,bnp_010771_0,bnp_010771,idiom_meaning,no_context,easy,1,yes,no
dev_0986,dev,bnp_019323_0,bnp_019323,reading_comprehension,has_context,easy,1,yes,no
dev_0987,dev,bnp_011343_0,bnp_011343,law,has_context,easy,1,yes,no
dev_0988,dev,bnp_013408_0,bnp_013408,grammar,no_context,hard,1,no,yes
dev_0989,dev,bnp_006652_1,bnp_006652,bcs,no_context,easy,0,yes,no
dev_0990,dev,bnp_020795_0,bnp_020795,reading_comprehension,has_context,easy,1,yes,no
dev_0991,dev,bnp_012981_0,bnp_012981,literature,no_context,easy,1,yes,no
dev_0992,dev,bnp_000548_0,bnp_000548,history,has_context,easy,1,yes,no
dev_0993,dev,bnp_017346_1,bnp_017346,others,has_context,hard,0,yes,no
dev_0994,dev,bnp_007106_1,bnp_007106,reading_comprehension,has_context,hard,0,yes,no
dev_0995,dev,bnp_012730_1,bnp_012730,antonym,no_context,easy,0,yes,no
dev_0996,dev,bnp_006077_0,bnp_006077,idiom_meaning,no_context,easy,1,yes,no
dev_0997,dev,bnp_019920_1,bnp_019920,history,has_context,easy,0,yes,no
dev_0998,dev,bnp_031706_1,bnp_031706,science,no_context,easy,0,yes,no
dev_0999,dev,bnp_027719_0,bnp_027719,idiom_meaning,no_context,easy,1,yes,no
dev_1000,dev,bnp_015874_0,bnp_015874,reading_comprehension,has_context,easy,1,yes,no
dev_1001,dev,bnp_002992_1,bnp_002992,idiom_meaning,no_context,easy,0,yes,no
dev_1002,dev,bnp_030592_1,bnp_030592,grammar,has_context,hard,0,yes,no
dev_1003,dev,bnp_031374_0,bnp_031374,bcs,no_context,hard,1,yes,no
dev_1004,dev,bnp_004273_1,bnp_004273,grammar,has_context,hard,0,yes,no
dev_1005,dev,bnp_029098_0,bnp_029098,history,has_context,easy,1,yes,no
dev_1006,dev,bnp_014678_1,bnp_014678,reading_comprehension,has_context,hard,0,yes,no
dev_1007,dev,bnp_013460_1,bnp_013460,history,has_context,hard,0,yes,no
dev_1008,dev,bnp_004977_1,bnp_004977,bcs,no_context,hard,0,yes,no
dev_1009,dev,bnp_013168_1,bnp_013168,history,no_context,easy,0,no,yes
dev_1010,dev,bnp_027928_1,bnp_027928,literature,no_context,easy,0,yes,no
dev_1011,dev,bnp_017382_1,bnp_017382,law,no_context,easy,0,yes,no
dev_1012,dev,bnp_022827_0,bnp_022827,reading_comprehension,has_context,easy,1,yes,no
dev_1013,dev,bnp_013660_0,bnp_013660,history,has_context,hard,1,yes,no
dev_1014,dev,bnp_007251_1,bnp_007251,idiom_meaning,no_context,easy,0,yes,no
dev_1015,dev,bnp_002342_0,bnp_002342,reading_comprehension,has_context,easy,1,no,yes
dev_1016,dev,bnp_020798_0,bnp_020798,bcs,no_context,hard,1,yes,no
dev_1017,dev,bnp_015778_0,bnp_015778,history,has_context,hard,1,yes,no
dev_1018,dev,bnp_005057_1,bnp_005057,science,no_context,easy,0,yes,no
dev_1019,dev,bnp_000296_0,bnp_000296,history,has_context,hard,1,yes,no
dev_1020,dev,bnp_027137_0,bnp_027137,reading_comprehension,has_context,easy,1,yes,no
dev_1021,dev,bnp_030708_1,bnp_030708,reading_comprehension,has_context,easy,0,yes,no
dev_1022,dev,bnp_017148_0,bnp_017148,reading_comprehension,has_context,easy,1,yes,no
dev_1023,dev,bnp_031178_1,bnp_031178,reading_comprehension,has_context,easy,0,yes,no
dev_1024,dev,bnp_000679_0,bnp_000679,grammar,has_context,hard,1,yes,no
dev_1025,dev,bnp_026725_1,bnp_026725,law,has_context,hard,0,yes,no
dev_1026,dev,bnp_012020_1,bnp_012020,reading_comprehension,has_context,easy,0,yes,no
dev_1027,dev,bnp_024140_1,bnp_024140,grammar,no_context,hard,0,yes,no
dev_1028,dev,bnp_017437_1,bnp_017437,history,has_context,easy,0,yes,no
dev_1029,dev,bnp_029377_0,bnp_029377,bcs,no_context,hard,1,yes,no
dev_1030,dev,bnp_015366_0,bnp_015366,grammar,has_context,hard,1,no,yes
dev_1031,dev,bnp_025908_0,bnp_025908,law,has_context,easy,1,yes,no
dev_1032,dev,bnp_027126_1,bnp_027126,bcs,no_context,hard,0,yes,no
dev_1033,dev,bnp_017638_0,bnp_017638,history,has_context,hard,1,yes,no
dev_1034,dev,bnp_017957_0,bnp_017957,reading_comprehension,has_context,hard,1,yes,no
dev_1035,dev,bnp_021580_0,bnp_021580,reading_comprehension,has_context,easy,1,yes,no
dev_1036,dev,bnp_021302_1,bnp_021302,reading_comprehension,has_context,easy,0,yes,no
dev_1037,dev,bnp_000491_1,bnp_000491,others,has_context,easy,0,yes,no
dev_1038,dev,bnp_005953_0,bnp_005953,grammar,has_context,hard,1,no,yes
dev_1039,dev,bnp_020649_0,bnp_020649,law,has_context,hard,1,yes,no
dev_1040,dev,bnp_018154_0,bnp_018154,reading_comprehension,has_context,easy,1,yes,no
dev_1041,dev,bnp_004899_0,bnp_004899,idiom_meaning,no_context,easy,1,no,yes
dev_1042,dev,bnp_009279_0,bnp_009279,reading_comprehension,has_context,hard,1,no,yes
dev_1043,dev,bnp_011552_1,bnp_011552,reading_comprehension,has_context,hard,0,yes,no
dev_1044,dev,bnp_018068_1,bnp_018068,grammar,no_context,easy,0,yes,no
dev_1045,dev,bnp_025561_1,bnp_025561,reading_comprehension,has_context,easy,0,yes,no
dev_1046,dev,bnp_024667_0,bnp_024667,mathematics,no_context,easy,1,no,yes
dev_1047,dev,bnp_028316_0,bnp_028316,history,has_context,easy,1,yes,no
dev_1048,dev,bnp_009769_0,bnp_009769,reading_comprehension,has_context,hard,1,yes,no
dev_1049,dev,bnp_008921_0,bnp_008921,history,has_context,easy,1,yes,no
dev_1050,dev,bnp_014662_1,bnp_014662,mathematics,no_context,easy,0,yes,no
dev_1051,dev,bnp_009428_0,bnp_009428,law,has_context,hard,1,yes,no
dev_1052,dev,bnp_008815_1,bnp_008815,vocabulary,no_context,easy,0,yes,no
dev_1053,dev,bnp_002955_1,bnp_002955,reading_comprehension,has_context,easy,0,yes,no
dev_1054,dev,bnp_018969_0,bnp_018969,law,has_context,hard,1,yes,no
dev_1055,dev,bnp_011101_1,bnp_011101,history,has_context,hard,0,yes,no
dev_1056,dev,bnp_016591_1,bnp_016591,reading_comprehension,has_context,easy,0,yes,no
dev_1057,dev,bnp_000595_0,bnp_000595,reading_comprehension,has_context,hard,1,yes,no
dev_1058,dev,bnp_018528_1,bnp_018528,history,no_context,hard,0,yes,no
dev_1059,dev,bnp_001593_1,bnp_001593,reading_comprehension,has_context,hard,0,yes,no
dev_1060,dev,bnp_024208_1,bnp_024208,history,has_context,easy,0,yes,no
dev_1061,dev,bnp_015937_0,bnp_015937,reading_comprehension,has_context,easy,1,yes,no
dev_1062,dev,bnp_030943_1,bnp_030943,history,has_context,hard,0,yes,no
dev_1063,dev,bnp_022556_1,bnp_022556,reading_comprehension,has_context,easy,0,yes,no
dev_1064,dev,bnp_009814_0,bnp_009814,history,has_context,easy,1,yes,no
dev_1065,dev,bnp_030526_1,bnp_030526,grammar,no_context,easy,0,yes,no
dev_1066,dev,bnp_012005_0,bnp_012005,history,has_context,hard,1,no,yes
dev_1067,dev,bnp_017381_1,bnp_017381,reading_comprehension,has_context,hard,0,yes,no
dev_1068,dev,bnp_017267_1,bnp_017267,history,has_context,easy,0,yes,no
dev_1069,dev,bnp_021486_1,bnp_021486,reading_comprehension,has_context,hard,0,yes,no
dev_1070,dev,bnp_010435_0,bnp_010435,history,has_context,easy,1,yes,no
dev_1071,dev,bnp_004247_1,bnp_004247,reading_comprehension,has_context,easy,0,yes,no
dev_1072,dev,bnp_016643_0,bnp_016643,idiom_meaning,no_context,easy,1,yes,no
dev_1073,dev,bnp_000304_1,bnp_000304,bcs,no_context,hard,0,yes,no
dev_1074,dev,bnp_029875_1,bnp_029875,synonym,no_context,easy,0,yes,no
dev_1075,dev,bnp_011649_0,bnp_011649,literature,no_context,hard,1,no,yes
dev_1076,dev,bnp_014897_0,bnp_014897,law,has_context,hard,1,yes,no
dev_1077,dev,bnp_000180_0,bnp_000180,bcs,no_context,easy,1,yes,no
dev_1078,dev,bnp_015887_1,bnp_015887,reading_comprehension,has_context,easy,0,yes,no
dev_1079,dev,bnp_003167_0,bnp_003167,history,has_context,hard,1,yes,no
dev_1080,dev,bnp_017223_1,bnp_017223,law,no_context,hard,0,yes,no
dev_1081,dev,bnp_000459_1,bnp_000459,grammar,has_context,hard,0,yes,no
dev_1082,dev,bnp_008149_0,bnp_008149,reading_comprehension,has_context,easy,1,yes,no
dev_1083,dev,bnp_021676_1,bnp_021676,bcs,no_context,easy,0,yes,no
dev_1084,dev,bnp_011539_0,bnp_011539,mathematics,no_context,easy,1,yes,no
dev_1085,dev,bnp_020426_0,bnp_020426,reading_comprehension,has_context,easy,1,yes,no
dev_1086,dev,bnp_008665_1,bnp_008665,vocabulary,no_context,easy,0,no,yes
dev_1087,dev,bnp_008051_1,bnp_008051,reading_comprehension,has_context,hard,0,yes,no
dev_1088,dev,bnp_016243_1,bnp_016243,law,has_context,easy,0,yes,no
dev_1089,dev,bnp_022569_1,bnp_022569,reading_comprehension,has_context,easy,0,yes,no
dev_1090,dev,bnp_028865_1,bnp_028865,history,no_context,hard,0,yes,no
dev_1091,dev,bnp_022492_1,bnp_022492,reading_comprehension,has_context,easy,0,yes,no
dev_1092,dev,bnp_017421_0,bnp_017421,others,has_context,easy,1,yes,no
dev_1093,dev,bnp_018418_1,bnp_018418,mathematics,no_context,easy,0,yes,no
dev_1094,dev,bnp_006796_1,bnp_006796,mathematics,no_context,easy,0,yes,no
dev_1095,dev,bnp_031251_0,bnp_031251,history,has_context,easy,1,yes,no
dev_1096,dev,bnp_008672_0,bnp_008672,grammar,no_context,hard,1,yes,no
dev_1097,dev,bnp_016977_1,bnp_016977,history,has_context,easy,0,yes,no
dev_1098,dev,bnp_007992_1,bnp_007992,history,has_context,hard,0,yes,no
dev_1099,dev,bnp_019625_0,bnp_019625,mathematics,no_context,easy,1,yes,no
dev_1100,dev,bnp_012242_0,bnp_012242,reading_comprehension,has_context,hard,1,yes,no
dev_1101,dev,bnp_030206_1,bnp_030206,others,has_context,easy,0,yes,no
dev_1102,dev,bnp_005746_1,bnp_005746,antonym,no_context,easy,0,no,yes
dev_1103,dev,bnp_010933_0,bnp_010933,reading_comprehension,has_context,hard,1,yes,no
dev_1104,dev,bnp_007278_0,bnp_007278,reading_comprehension,has_context,easy,1,yes,no
dev_1105,dev,bnp_022500_1,bnp_022500,antonym,no_context,easy,0,yes,no
dev_1106,dev,bnp_017838_1,bnp_017838,history,has_context,hard,0,yes,no
dev_1107,dev,bnp_003325_1,bnp_003325,history,has_context,easy,0,yes,no
dev_1108,dev,bnp_020358_1,bnp_020358,reading_comprehension,has_context,easy,0,yes,no
dev_1109,dev,bnp_024454_0,bnp_024454,reading_comprehension,has_context,easy,1,yes,no
dev_1110,dev,bnp_029637_0,bnp_029637,reading_comprehension,has_context,easy,1,yes,no
dev_1111,dev,bnp_009940_0,bnp_009940,law,has_context,easy,1,yes,no
dev_1112,dev,bnp_029591_0,bnp_029591,history,has_context,hard,1,yes,no
dev_1113,dev,bnp_007640_1,bnp_007640,history,has_context,easy,0,yes,no
dev_1114,dev,bnp_001522_0,bnp_001522,reading_comprehension,has_context,hard,1,yes,no
dev_1115,dev,bnp_013431_0,bnp_013431,bcs,no_context,hard,1,yes,no
dev_1116,dev,bnp_013019_1,bnp_013019,grammar,has_context,hard,0,yes,no
dev_1117,dev,bnp_031073_1,bnp_031073,reading_comprehension,has_context,easy,0,yes,no
dev_1118,dev,bnp_003818_1,bnp_003818,reading_comprehension,has_context,easy,0,yes,no
dev_1119,dev,bnp_027046_1,bnp_027046,synonym,no_context,easy,0,yes,no
dev_1120,dev,bnp_007305_1,bnp_007305,law,no_context,hard,0,yes,no
dev_1121,dev,bnp_026057_1,bnp_026057,grammar,has_context,hard,0,yes,no
dev_1122,dev,bnp_020509_1,bnp_020509,others,has_context,hard,0,yes,no
dev_1123,dev,bnp_014200_0,bnp_014200,reading_comprehension,has_context,easy,1,yes,no
dev_1124,dev,bnp_005780_1,bnp_005780,reading_comprehension,has_context,hard,0,yes,no
dev_1125,dev,bnp_015506_0,bnp_015506,reading_comprehension,has_context,easy,1,yes,no
dev_1126,dev,bnp_030235_0,bnp_030235,vocabulary,no_context,easy,1,yes,no
dev_1127,dev,bnp_008770_1,bnp_008770,science,no_context,easy,0,yes,no
dev_1128,dev,bnp_009542_1,bnp_009542,reading_comprehension,has_context,easy,0,no,yes
dev_1129,dev,bnp_026970_0,bnp_026970,literature,no_context,hard,1,yes,no
dev_1130,dev,bnp_020447_0,bnp_020447,reading_comprehension,has_context,hard,1,no,yes
dev_1131,dev,bnp_006533_0,bnp_006533,idiom_meaning,no_context,easy,1,yes,no
dev_1132,dev,bnp_014648_1,bnp_014648,idiom_meaning,no_context,easy,0,yes,no
dev_1133,dev,bnp_007082_1,bnp_007082,reading_comprehension,has_context,hard,0,yes,no
dev_1134,dev,bnp_011825_0,bnp_011825,law,no_context,hard,1,yes,no
dev_1135,dev,bnp_001190_0,bnp_001190,reading_comprehension,has_context,easy,1,yes,no
dev_1136,dev,bnp_022319_1,bnp_022319,synonym,no_context,easy,0,yes,no
dev_1137,dev,bnp_003979_0,bnp_003979,reading_comprehension,has_context,easy,1,yes,no
dev_1138,dev,bnp_015971_1,bnp_015971,mathematics,no_context,easy,0,yes,no
dev_1139,dev,bnp_007529_0,bnp_007529,reading_comprehension,has_context,hard,1,yes,no
dev_1140,dev,bnp_029273_1,bnp_029273,reading_comprehension,has_context,easy,0,yes,no
dev_1141,dev,bnp_026841_0,bnp_026841,reading_comprehension,has_context,easy,1,no,yes
dev_1142,dev,bnp_011555_0,bnp_011555,history,has_context,hard,1,yes,no
dev_1143,dev,bnp_027521_1,bnp_027521,others,has_context,hard,0,yes,no
dev_1144,dev,bnp_000172_1,bnp_000172,reading_comprehension,has_context,easy,0,yes,no
dev_1145,dev,bnp_000845_1,bnp_000845,history,has_context,easy,0,yes,no
dev_1146,dev,bnp_011338_0,bnp_011338,synonym,no_context,easy,1,yes,no
dev_1147,dev,bnp_031944_0,bnp_031944,grammar,no_context,easy,1,no,yes
dev_1148,dev,bnp_031494_1,bnp_031494,law,has_context,hard,0,no,yes
dev_1149,dev,bnp_010668_0,bnp_010668,science,no_context,easy,1,yes,no
dev_1150,dev,bnp_024456_0,bnp_024456,law,has_context,easy,1,yes,no
dev_1151,dev,bnp_029830_0,bnp_029830,vocabulary,no_context,easy,1,yes,no
dev_1152,dev,bnp_022811_0,bnp_022811,antonym,no_context,easy,1,yes,no
dev_1153,dev,bnp_027298_0,bnp_027298,law,no_context,easy,1,yes,no
dev_1154,dev,bnp_013122_0,bnp_013122,history,no_context,hard,1,no,yes
dev_1155,dev,bnp_009426_0,bnp_009426,literature,no_context,easy,1,yes,no
dev_1156,dev,bnp_003343_1,bnp_003343,science,no_context,easy,0,yes,no
dev_1157,dev,bnp_019046_0,bnp_019046,law,has_context,hard,1,yes,no
dev_1158,dev,bnp_005333_0,bnp_005333,reading_comprehension,has_context,easy,1,yes,no
dev_1159,dev,bnp_012159_1,bnp_012159,idiom_meaning,no_context,easy,0,yes,no
dev_1160,dev,bnp_024551_0,bnp_024551,reading_comprehension,has_context,easy,1,yes,no
dev_1161,dev,bnp_020746_1,bnp_020746,grammar,has_context,hard,0,yes,no
dev_1162,dev,bnp_001803_0,bnp_001803,history,has_context,easy,1,yes,no
dev_1163,dev,bnp_011139_1,bnp_011139,others,has_context,easy,0,yes,no
dev_1164,dev,bnp_024164_0,bnp_024164,science,no_context,easy,1,yes,no
dev_1165,dev,bnp_030059_1,bnp_030059,antonym,no_context,easy,0,yes,no
dev_1166,dev,bnp_007677_1,bnp_007677,grammar,no_context,hard,0,yes,no
dev_1167,dev,bnp_002962_1,bnp_002962,reading_comprehension,has_context,easy,0,yes,no
dev_1168,dev,bnp_019273_1,bnp_019273,reading_comprehension,has_context,easy,0,yes,no
dev_1169,dev,bnp_031578_0,bnp_031578,reading_comprehension,has_context,easy,1,yes,no
dev_1170,dev,bnp_028322_1,bnp_028322,mathematics,no_context,hard,0,yes,no
dev_1171,dev,bnp_018551_0,bnp_018551,grammar,no_context,hard,1,no,yes
dev_1172,dev,bnp_028103_1,bnp_028103,grammar,no_context,hard,0,yes,no
dev_1173,dev,bnp_002116_1,bnp_002116,science,no_context,easy,0,yes,no
dev_1174,dev,bnp_029120_1,bnp_029120,history,has_context,easy,0,yes,no
dev_1175,dev,bnp_014309_0,bnp_014309,history,has_context,hard,1,yes,no
dev_1176,dev,bnp_023327_1,bnp_023327,mathematics,no_context,hard,0,no,yes
dev_1177,dev,bnp_013192_0,bnp_013192,grammar,has_context,hard,1,yes,no
dev_1178,dev,bnp_007037_0,bnp_007037,reading_comprehension,has_context,hard,1,yes,no
dev_1179,dev,bnp_000480_0,bnp_000480,reading_comprehension,has_context,easy,1,no,yes
dev_1180,dev,bnp_028331_0,bnp_028331,reading_comprehension,has_context,easy,1,yes,no
dev_1181,dev,bnp_022213_0,bnp_022213,antonym,no_context,easy,1,yes,no
dev_1182,dev,bnp_006210_1,bnp_006210,history,has_context,hard,0,yes,no
dev_1183,dev,bnp_026699_1,bnp_026699,history,has_context,easy,0,yes,no
dev_1184,dev,bnp_010174_0,bnp_010174,grammar,has_context,hard,1,yes,no
dev_1185,dev,bnp_001132_0,bnp_001132,reading_comprehension,has_context,easy,1,yes,no
dev_1186,dev,bnp_023413_0,bnp_023413,literature,no_context,easy,1,yes,no
dev_1187,dev,bnp_003033_0,bnp_003033,history,has_context,easy,1,yes,no
dev_1188,dev,bnp_020001_1,bnp_020001,history,has_context,easy,0,yes,no
dev_1189,dev,bnp_022528_0,bnp_022528,idiom_meaning,no_context,easy,1,yes,no
dev_1190,dev,bnp_015772_0,bnp_015772,mathematics,no_context,hard,1,yes,no
dev_1191,dev,bnp_002811_1,bnp_002811,grammar,no_context,easy,0,yes,no
dev_1192,dev,bnp_013109_1,bnp_013109,bcs,no_context,easy,0,yes,no
dev_1193,dev,bnp_027840_0,bnp_027840,reading_comprehension,has_context,easy,1,no,yes
